t,tilt,effort_max,joint_speed_max
10.304,0.0012205145093138396,0.7578259318381219,0.00021768231260260363
10.308,0.0012205094779277079,0.7578259379441992,0.00021753568645250463
10.312,0.0012205044572546218,0.7578259439787715,0.00021738853962602962
10.316,0.0012204994473856785,0.7578259499511876,0.00021724100224626938
10.32,0.001220494448411976,0.7578259558697563,0.0002170931624598563
10.324,0.0012204894602426827,0.7578259617414919,0.00021694508135829802
10.328,0.0012204844826050338,0.7578259675721056,0.00021679680246127845
10.332,0.0012204795152262597,0.7578259733661185,0.00021664835789566523
10.336,0.0012204745576516528,0.7578259791270202,0.00021649977235283947
10.34,0.0012204696095174652,0.7578259848574407,0.0002163510656578687
10.344,0.0012204646702780083,0.7578259905593113,0.00021620225443998885
10.348,0.0012204597395695193,0.7578259962340084,0.00021605335321638318
10.352,0.0012204548168462937,0.7578260018824813,0.00021590437509752376
10.356,0.0012204499016535864,0.7578260075053478,0.00021575533226035235
10.36,0.0012204449935366447,0.7578260131029855,0.00021560623623208787
10.364,0.0012204400919497392,0.7578260186755935,0.00021545709816098832
10.368,0.0012204351966200405,0.7578260242232504,0.00021530792882963373
10.372,0.0012204303070927746,0.7578260297459508,0.00021515873881784522
10.376,0.0012204254230951006,0.7578260352436396,0.00021500953851569533
10.38,0.001220420544263203,0.7578260407162325,0.00021486033817610378
10.384,0.0012204156703242307,0.7578260461636376,0.0002147111479006633
10.388,0.0012204108011872712,0.7578260515857637,0.00021456197762737925
